v_id,lng,lat,type,voltage,frequency,wkt_srid_4326
29587,-118.4814868,37.33616018,merge,,,SRID=4326;POINT(-118.481486752903 37.336160180605)
12850,-88.10659522,45.02346642,sub_station,,,SRID=4326;POINT(-88.106595218513 45.0234664193689)
10159,-85.97221833,33.58655908,substation,230000;115000,60,SRID=4326;POINT(-85.9722183278218 33.5865590766297)
6740,-101.2485842,47.71725216,sub_station,,,SRID=4326;POINT(-101.2485842072 47.7172521552607)
19649,-115.3563116,32.53497465,joint,230000,,SRID=4326;POINT(-115.356311626031 32.5349746520433)
30341,-100.408338,25.66701247,joint,400000,60,SRID=4326;POINT(-100.408337966324 25.6670124688837)
7231,-123.5141354,49.40914081,station,,,SRID=4326;POINT(-123.514135423631 49.4091408086793)
7743,-118.6584778,34.5881882,sub_station,,,SRID=4326;POINT(-118.658477808605 34.5881882040577)
15880,-81.50449293,39.26993277,substation,,,SRID=4326;POINT(-81.5044929297121 39.2699327696937)
12659,-100.4565011,47.93113163,sub_station,,,SRID=4326;POINT(-100.456501106055 47.931131631352)
12229,-94.93150007,40.30854254,substation,,,SRID=4326;POINT(-94.9315000749902 40.3085425442125)
19049,-88.95910293,38.333231,joint,,,SRID=4326;POINT(-88.9591029336471 38.3332309954145)
9807,-93.03670045,45.35116247,station,,,SRID=4326;POINT(-93.0367004486505 45.3511624715149)
2006,-71.04537409,42.47181504,substation,345000,60,SRID=4326;POINT(-71.0453740944771 42.4718150440772)
29286,-98.75318236,21.31004515,merge,,,SRID=4326;POINT(-98.753182363696 21.3100451502018)
2376,-114.6354905,36.65721306,sub_station,,,SRID=4326;POINT(-114.635490521049 36.6572130604899)
30782,-76.79920732,38.85431128,joint,230000,,SRID=4326;POINT(-76.7992073188345 38.8543112834252)
28908,-73.83364532,41.74022023,merge,115000;345000,60,SRID=4326;POINT(-73.8336453154914 41.7402202275746)
23854,-79.85737068,34.6460582,joint,230000,60,SRID=4326;POINT(-79.8573706783175 34.6460581956816)
8123,-91.43913435,40.61393976,sub_station,,,SRID=4326;POINT(-91.4391343453077 40.6139397611017)
350,-121.0594506,38.65572737,station,,,SRID=4326;POINT(-121.059450592562 38.6557273712806)
5689,-113.8690041,52.23674473,substation,,,SRID=4326;POINT(-113.869004132703 52.2367447285425)
6528,-124.6432185,49.42177842,substation,500000,,SRID=4326;POINT(-124.643218503779 49.42177841847)
20647,-70.92652692,45.96924126,joint,,,SRID=4326;POINT(-70.9265269157796 45.9692412603083)
2074,-85.5332436,39.97248819,sub_station,,,SRID=4326;POINT(-85.5332435959631 39.9724881884153)
17957,-79.30784984,43.76472018,substation,,,SRID=4326;POINT(-79.3078498391178 43.7647201830695)
14250,-111.8853099,33.23821709,substation,,,SRID=4326;POINT(-111.885309851487 33.2382170940478)
9305,-85.93888957,39.16590262,sub_station,,,SRID=4326;POINT(-85.938889571856 39.1659026220789)
7288,-97.44181187,35.36286677,sub_station,,,SRID=4326;POINT(-97.4418118691502 35.3628667706123)
14035,-82.25337233,34.90212483,substation,,,SRID=4326;POINT(-82.2533723297077 34.9021248282695)
28272,-106.0777856,39.8461791,merge,,,SRID=4326;POINT(-106.077785585505 39.8461791005103)
10814,-95.74157549,37.21048288,sub_station,,,SRID=4326;POINT(-95.7415754946853 37.2104828819485)
12243,-85.07866723,38.71971336,sub_station,,,SRID=4326;POINT(-85.0786672310085 38.7197133560254)
12182,-85.0433748,32.99346924,sub_station,,,SRID=4326;POINT(-85.0433748005029 32.9934692447195)
11107,-93.88747978,44.75790244,station,,,SRID=4326;POINT(-93.8874797796989 44.7579024447944)
22297,-78.38578552,42.07323672,joint,,,SRID=4326;POINT(-78.3857855243375 42.0732367171187)
22858,-73.56265441,45.6374349,joint,315000,,SRID=4326;POINT(-73.5626544071006 45.6374349031058)
13736,-97.13291297,33.25481998,substation,69000,50,SRID=4326;POINT(-97.1329129724317 33.2548199776724)
15689,-79.89379814,35.34797228,substation,,,SRID=4326;POINT(-79.8937981378634 35.3479722825571)
24919,-84.17511294,43.48941572,joint,,,SRID=4326;POINT(-84.1751129404753 43.4894157206064)
14258,-81.42925198,35.77070554,substation,,,SRID=4326;POINT(-81.4292519798204 35.7707055400808)
908,-80.22258771,26.17871993,substation,230000;14000,60,SRID=4326;POINT(-80.2225877093456 26.178719927061)
1512,-76.78527284,38.79056207,substation,,,SRID=4326;POINT(-76.7852728390645 38.7905620688467)
14244,-106.577708,40.37993022,sub_station,,,SRID=4326;POINT(-106.577707971704 40.3799302197241)
11531,-83.29132829,42.70074232,substation,,,SRID=4326;POINT(-83.2913282907646 42.70074231519)
31209,-77.28092356,38.53781705,joint,,,SRID=4326;POINT(-77.2809235578674 38.5378170525424)
8895,-84.13604158,44.27390656,sub_station,,,SRID=4326;POINT(-84.1360415830898 44.2739065648087)
29957,-79.93205109,43.24576244,joint,230000,60,SRID=4326;POINT(-79.9320510869415 43.2457624392161)
29666,-96.10047431,32.16481947,joint,345000,60,SRID=4326;POINT(-96.1004743106462 32.1648194684636)
29050,-88.66750836,41.24472643,merge,,,SRID=4326;POINT(-88.6675083613522 41.244726431089)
16549,-99.05726994,19.61073639,substation,,,SRID=4326;POINT(-99.057269941785 19.6107363932577)
21986,-73.40280298,41.43229399,joint,345000;115000;115000,,SRID=4326;POINT(-73.4028029752157 41.4322939870731)
1294,-98.68395109,46.8760139,station,230000,,SRID=4326;POINT(-98.6839510917327 46.8760139022)
24795,-112.2116543,33.55272035,joint,,,SRID=4326;POINT(-112.21165432024 33.5527203541629)
22364,-67.69101697,46.77669151,joint,,,SRID=4326;POINT(-67.6910169665932 46.7766915050443)
6651,-77.72461252,36.01560145,substation,,,SRID=4326;POINT(-77.7246125245992 36.0156014529019)
9839,-79.38976423,34.20353319,station,,,SRID=4326;POINT(-79.3897642298342 34.2035331884125)
19281,-78.84441905,43.98333598,joint,230000,,SRID=4326;POINT(-78.8444190451717 43.9833359807166)
14615,-117.6197683,49.32630747,substation,,,SRID=4326;POINT(-117.619768285833 49.3263074736346)
6821,-81.64905219,33.17098257,substation,,,SRID=4326;POINT(-81.6490521941626 33.1709825726969)
1719,-73.83197005,41.07712486,substation,,,SRID=4326;POINT(-73.8319700483293 41.0771248585179)
30419,-93.89702913,41.49998897,joint,345000;161000,60,SRID=4326;POINT(-93.8970291322209 41.4999889709004)
21118,-78.85121974,35.87701249,joint,,,SRID=4326;POINT(-78.8512197410302 35.8770124920996)
9060,-111.2034439,43.33555627,sub_station,,,SRID=4326;POINT(-111.203443864936 43.3355562697866)
8346,-83.7578307,34.02351599,sub_station,,,SRID=4326;POINT(-83.7578306968951 34.0235159919129)
2589,-80.82438145,41.17758533,station,,,SRID=4326;POINT(-80.8243814507311 41.1775853280286)
30382,-77.63648666,37.47269714,joint,,,SRID=4326;POINT(-77.6364866595699 37.4726971446888)
2234,-119.3618185,46.36236402,substation,,,SRID=4326;POINT(-119.361818471406 46.3623640228096)
26098,-82.61086827,38.34403112,joint,,,SRID=4326;POINT(-82.6108682717373 38.3440311204369)
18858,-71.67506331,43.45277216,joint,,,SRID=4326;POINT(-71.6750633078005 43.4527721574268)
15869,-90.67382512,33.44669534,substation,,,SRID=4326;POINT(-90.6738251203891 33.4466953432526)
23177,-115.7170803,43.18449328,joint,,,SRID=4326;POINT(-115.717080344194 43.1844932838459)
1998,-77.40594537,37.08535528,station,,,SRID=4326;POINT(-77.405945367809 37.0853552804314)
19944,-63.67958189,44.68169881,joint,,,SRID=4326;POINT(-63.6795818906884 44.6816988124718)
20350,-118.5180847,37.51244948,joint,230000,60,SRID=4326;POINT(-118.518084712594 37.5124494846241)
23738,-76.36940988,40.3509585,joint,230000,60,SRID=4326;POINT(-76.3694098797808 40.3509585001162)
18249,-81.7441471,33.21355451,joint,,,SRID=4326;POINT(-81.7441470954864 33.2135545140251)
1001,-122.8952826,45.54978286,substation,,,SRID=4326;POINT(-122.895282604365 45.5497828640675)
28389,-63.67893178,44.68401747,merge,,,SRID=4326;POINT(-63.6789317807443 44.6840174696224)
28989,-93.6392309,45.75556496,merge,,,SRID=4326;POINT(-93.6392308965367 45.7555649598373)
13567,-93.88940397,33.91207912,sub_station,,,SRID=4326;POINT(-93.8894039737209 33.9120791232391)
6775,-102.6619087,45.52997326,sub_station,,,SRID=4326;POINT(-102.66190869686 45.5299732628118)
3800,-104.9183718,39.88145599,substation,230000,,SRID=4326;POINT(-104.918371761036 39.8814559944239)
1982,-76.31211848,36.79486754,station,,,SRID=4326;POINT(-76.3121184756482 36.794867536059)
6749,-84.17910146,33.49337644,sub_station,,,SRID=4326;POINT(-84.1791014603368 33.4933764407594)
382,-82.56886058,39.88769015,station,,,SRID=4326;POINT(-82.5688605786849 39.8876901503988)
10253,-90.98589293,30.18674286,station,,,SRID=4326;POINT(-90.9858929280304 30.1867428593374)
20774,-72.51610614,46.39194478,joint,,,SRID=4326;POINT(-72.5161061416549 46.3919447767948)
23145,-103.2317157,44.02524909,joint,230000;230000,60,SRID=4326;POINT(-103.231715740963 44.0252490905222)
25044,-96.58216251,43.60182218,joint,,,SRID=4326;POINT(-96.5821625070679 43.6018221750703)
9303,-86.52035993,39.29612656,substation,,,SRID=4326;POINT(-86.5203599304501 39.2961265638196)
22322,-78.50921629,36.8066936,joint,,,SRID=4326;POINT(-78.5092162901637 36.8066935972648)
2945,-74.29481514,40.56397794,substation,,,SRID=4326;POINT(-74.2948151403127 40.5639779371361)
3496,-87.9219253,41.49187046,substation,,,SRID=4326;POINT(-87.921925298207 41.4918704590478)
6344,-121.4096575,39.82643838,station,,,SRID=4326;POINT(-121.409657497433 39.8264383836786)
20938,-66.8674478,45.96332548,joint,,,SRID=4326;POINT(-66.8674478023194 45.963325484785)
29147,-117.3441626,47.6788505,merge,,,SRID=4326;POINT(-117.344162649861 47.6788505000937)
3439,-72.12715487,46.66275163,substation,,,SRID=4326;POINT(-72.127154873221 46.6627516304232)
9796,-94.55911955,48.65770081,station,,,SRID=4326;POINT(-94.5591195469835 48.6577008124022)
26580,-93.3471663,30.18533566,joint,138000;230000,60,SRID=4326;POINT(-93.3471663043925 30.1853356634389)
4821,-95.52998946,29.61264495,substation,138000;12000,60,SRID=4326;POINT(-95.5299894574376 29.6126449459242)
13267,-78.7643223,33.92583665,substation,,,SRID=4326;POINT(-78.7643223049385 33.9258366503768)
12763,-75.08579953,39.89293323,sub_station,,,SRID=4326;POINT(-75.0857995346225 39.8929332336562)
17831,-80.72429433,42.87204891,sub_station,,,SRID=4326;POINT(-80.7242943348335 42.8720489062352)
232,-87.76675273,42.08736487,sub_station,,,SRID=4326;POINT(-87.7667527342851 42.0873648731718)
23158,-97.48613547,32.40061077,joint,345000,60,SRID=4326;POINT(-97.4861354706784 32.4006107748584)
25630,-114.2567831,51.10413607,joint,240000,,SRID=4326;POINT(-114.256783060748 51.1041360652111)
4000,-117.6126488,49.32179196,sub_station,,,SRID=4326;POINT(-117.612648802347 49.3217919591553)
9954,-81.01830426,33.87131127,station,,,SRID=4326;POINT(-81.0183042557279 33.8713112743163)
12265,-77.1937844,38.73909234,station,,,SRID=4326;POINT(-77.1937844026439 38.7390923364216)
17160,-118.362052,33.91579202,substation,66000,60,SRID=4326;POINT(-118.362052022799 33.9157920239538)
24607,-84.53384042,42.67867918,joint,,,SRID=4326;POINT(-84.5338404168177 42.6786791839664)
15536,-111.8859973,33.64413135,substation,,,SRID=4326;POINT(-111.885997308336 33.6441313538245)
6292,-95.32907631,48.83324528,substation,,,SRID=4326;POINT(-95.3290763120563 48.8332452782012)
30853,-114.7381109,36.01270533,joint,,,SRID=4326;POINT(-114.738110854245 36.0127053318142)
31281,-97.76010873,36.40551158,joint,,,SRID=4326;POINT(-97.760108727718 36.4055115794919)
4896,-105.6952114,39.70550553,substation,,,SRID=4326;POINT(-105.695211418707 39.7055055290558)
24420,-73.18447328,45.50169167,joint,230000,,SRID=4326;POINT(-73.1844732844598 45.501691669497)
3222,-90.42179973,38.68770517,substation,,,SRID=4326;POINT(-90.4217997277 38.6877051697036)
387,-73.54384509,45.48803579,substation,,,SRID=4326;POINT(-73.5438450891315 45.4880357926637)
30402,-100.8863506,48.02994698,joint,,,SRID=4326;POINT(-100.886350559507 48.0299469830812)
30453,-100.6606659,32.53681526,joint,345000,60,SRID=4326;POINT(-100.660665852236 32.5368152568765)
10162,-85.29328009,34.01262461,station,,,SRID=4326;POINT(-85.2932800852963 34.0126246139327)
7230,-87.06120226,33.63468396,sub_station,,,SRID=4326;POINT(-87.0612022593503 33.6346839569092)
9387,-84.49854097,33.7491788,sub_station,,,SRID=4326;POINT(-84.4985409737048 33.7491787952885)
9457,-77.32838687,34.741827,sub_station,,,SRID=4326;POINT(-77.3283868700565 34.741826998942)
680,-77.50687469,38.8585747,station,,,SRID=4326;POINT(-77.5068746887825 38.8585747019808)
18335,-93.4652529,33.49166597,joint,,,SRID=4326;POINT(-93.465252902762 33.4916659652891)
2625,-83.65319632,42.11126088,station,,,SRID=4326;POINT(-83.6531963224463 42.111260883141)
23186,-96.52841226,32.6696872,joint,345000,60,SRID=4326;POINT(-96.5284122612003 32.6696872010005)
2057,-113.9802978,35.17777562,substation,,,SRID=4326;POINT(-113.980297764284 35.177775623203)
7149,-84.90972922,33.37027033,sub_station,,,SRID=4326;POINT(-84.9097292185165 33.3702703337543)
9729,-101.8884618,33.49843352,substation,,,SRID=4326;POINT(-101.888461836099 33.4984335241152)
30931,-110.6409048,31.97881231,joint,230000,60,SRID=4326;POINT(-110.64090480345 31.9788123055495)
21513,-106.3424861,23.18247517,joint,400000,60,SRID=4326;POINT(-106.342486078955 23.1824751744237)
21918,-97.47683333,35.21121615,joint,,,SRID=4326;POINT(-97.4768333260798 35.2112161519826)
28811,-89.40793263,41.82707015,merge,345000,,SRID=4326;POINT(-89.4079326293812 41.8270701505304)
8775,-116.8212574,43.9055579,station,,,SRID=4326;POINT(-116.821257445061 43.9055578969936)
19129,-84.19233544,39.31025132,joint,345000,60,SRID=4326;POINT(-84.1923354411024 39.3102513152599)
31317,-76.68387036,38.54312642,joint,13800;230000;230000;230000;230000,,SRID=4326;POINT(-76.6838703638569 38.5431264162254)
27464,-81.5655843,30.15419872,joint,138000;230000;138000;230000,60,SRID=4326;POINT(-81.5655842952225 30.1541987198629)
18243,-79.15310695,41.82571899,joint,,,SRID=4326;POINT(-79.1531069465907 41.8257189949894)
26788,-68.540372,48.40852711,joint,,,SRID=4326;POINT(-68.5403720016031 48.4085271142918)
23340,-83.00894591,42.75969691,joint,345000,60,SRID=4326;POINT(-83.0089459101115 42.7596969101713)
131,-121.7347463,36.76312492,substation,,,SRID=4326;POINT(-121.734746255952 36.763124923856)
2934,-122.8891411,46.03966531,station,,,SRID=4326;POINT(-122.889141141117 46.0396653121575)
4491,-81.01316007,35.13579607,station,,,SRID=4326;POINT(-81.0131600686049 35.1357960675323)
13819,-96.86777471,19.50525003,sub_station,,,SRID=4326;POINT(-96.8677747076292 19.5052500341256)
20765,-72.72090999,46.42561397,joint,,,SRID=4326;POINT(-72.7209099890093 46.4256139697508)
18171,-97.84412795,32.91378796,joint,,,SRID=4326;POINT(-97.8441279454554 32.9137879604118)
10429,-78.69271365,42.8385347,sub_station,,,SRID=4326;POINT(-78.6927136468776 42.8385347015739)
1528,-76.45593921,38.34855278,substation,,,SRID=4326;POINT(-76.4559392091958 38.3485527807661)
6828,-83.85450947,32.8290632,sub_station,,,SRID=4326;POINT(-83.8545094707174 32.8290632026586)
9080,-88.05236681,42.92948475,sub_station,,,SRID=4326;POINT(-88.0523668126063 42.9294847498247)
30013,-85.64358198,40.06194621,joint,,,SRID=4326;POINT(-85.643581982895 40.0619462053254)
18839,-92.12067588,37.78983897,joint,,,SRID=4326;POINT(-92.1206758755641 37.7898389651018)
23476,-90.5021002,38.82567056,joint,345000;138000,60,SRID=4326;POINT(-90.5021002001274 38.8256705591784)
9360,-83.80967273,34.263022,sub_station,,,SRID=4326;POINT(-83.8096727284915 34.2630219974776)
8378,-96.6392341,33.31789147,station,,,SRID=4326;POINT(-96.6392340998439 33.3178914713637)
639,-75.24921163,39.81185679,sub_station,,,SRID=4326;POINT(-75.2492116347891 39.8118567853272)
1273,-77.49824631,39.05140759,substation,,,SRID=4326;POINT(-77.4982463094199 39.0514075863881)
18840,-92.12035994,37.78894498,joint,,,SRID=4326;POINT(-92.1203599380787 37.7889449751239)
17821,-65.97854875,47.91678228,substation,,,SRID=4326;POINT(-65.9785487488396 47.9167822757573)
24976,-122.1128546,48.20569482,joint,230000,,SRID=4326;POINT(-122.112854569592 48.2056948181609)
30507,-114.2323652,48.34941163,joint,230000,60,SRID=4326;POINT(-114.232365209938 48.3494116300636)
8387,-96.15885323,33.63366034,sub_station,,,SRID=4326;POINT(-96.1588532349344 33.6336603403522)
13046,-82.72221471,46.19827105,sub_station,,,SRID=4326;POINT(-82.7222147104484 46.1982710481826)
28819,-108.9187264,44.40936543,merge,,,SRID=4326;POINT(-108.918726442705 44.4093654296937)
27268,-80.20816819,26.0319761,joint,230000;138000,60,SRID=4326;POINT(-80.2081681866579 26.0319761026896)
8858,-97.61561249,27.84365552,station,,,SRID=4326;POINT(-97.6156124904306 27.8436555212115)
9589,-108.2330868,36.49358013,substation,,,SRID=4326;POINT(-108.233086794035 36.4935801311568)
29656,-79.02151326,43.15421355,joint,,,SRID=4326;POINT(-79.0215132643692 43.154213553788)
29759,-118.1372387,34.00940441,joint,66000;220000;220000;220000,60,SRID=4326;POINT(-118.137238663636 34.0094044148401)
24806,-112.2037256,33.55265672,joint,,,SRID=4326;POINT(-112.20372560988 33.5526567200928)
30702,-100.977452,22.22510532,joint,230000,60,SRID=4326;POINT(-100.977452039659 22.2251053203377)
8463,-96.96105952,32.66553341,station,,,SRID=4326;POINT(-96.9610595217949 32.6655334128557)
2292,-121.2347856,38.73816516,substation,,,SRID=4326;POINT(-121.234785648204 38.7381651608696)
13780,-75.60801468,35.92038892,substation,,,SRID=4326;POINT(-75.6080146849529 35.9203889247973)
18843,-92.10871589,37.83358802,joint,,,SRID=4326;POINT(-92.1087158855344 37.8335880152564)
19235,-121.4694036,38.59596201,joint,115000;230000;115000;230000,,SRID=4326;POINT(-121.469403638496 38.5959620091851)
20022,-78.8651854,43.93803481,joint,,,SRID=4326;POINT(-78.8651853995947 43.9380348128037)
6457,-93.91582804,36.97516062,substation,,,SRID=4326;POINT(-93.9158280351347 36.9751606189129)
15709,-104.7002649,38.31406234,substation,,,SRID=4326;POINT(-104.700264948609 38.3140623416162)
9450,-87.00487198,37.32169929,sub_station,,,SRID=4326;POINT(-87.0048719768779 37.3216992886105)
1984,-76.36705019,37.02992699,sub_station,,,SRID=4326;POINT(-76.3670501851925 37.0299269895865)
17697,-77.36566147,44.19395719,sub_station,,,SRID=4326;POINT(-77.3656614724687 44.1939571862333)
3760,-96.08103699,41.51873229,station,,,SRID=4326;POINT(-96.0810369931185 41.518732285022)
2770,-96.75519018,29.91829242,substation,345000,,SRID=4326;POINT(-96.7551901763392 29.918292415192)
29840,-93.90711368,45.37994312,joint,345000,60,SRID=4326;POINT(-93.9071136841572 45.3799431163749)
31135,-117.1266583,33.77958846,joint,500000,,SRID=4326;POINT(-117.126658332827 33.7795884602368)
19805,-77.39458453,39.44937395,joint,138000;230000;138000;230000,,SRID=4326;POINT(-77.3945845296715 39.449373953887)
5949,-78.77000293,42.88377391,substation,,,SRID=4326;POINT(-78.7700029262982 42.8837739113958)
23394,-93.05848775,47.39267589,joint,,,SRID=4326;POINT(-93.0584877471067 47.3926758906305)
7361,-82.46758196,27.39267232,substation,,,SRID=4326;POINT(-82.4675819573955 27.3926723249731)
23634,-92.01997922,43.55859197,joint,,,SRID=4326;POINT(-92.0199792237908 43.5585919711009)
19557,-81.24986968,28.5024877,joint,230000,,SRID=4326;POINT(-81.2498696818196 28.5024877022143)
